плачѫштеи,-pppamn-wi
ѣко,---------n
ти,-p---mn--i
оутѣшѧтъ,3ppia----i
сѧ,3s---qa--i
блажени,-p---mnpsi
кротьци,-p---mnpsi
ѣко,---------n
ти,-p---mn--i
наслѣдѧтъ,3ppia----i
земл҄ѭ,-s---fa--i
блажени,-p---mnpsi
алꙿчѫштиꙇ,-pppamn-wi
ꙇ,---------n
жѧждѫштиі,-pppamn-wi
правъдꙑ,-s---fg--i
ради,---------n
ѣко,---------n
ти,-p---mn--i
насꙑтѧтъ,3ppia----i
сѧ,3s---qa--i
блажени,-p---mnpsi
милостивиі,-p---mnpwi
ѣко,---------n
ти,-p---mn--i
помиловани,-puppmn-si
бѫдѫтъ,3pfia----i
блажени,-p---mnpsi
чистиі,-p---mnpwi
сръдцемь,-s---ni--i
ѣко,---------n
ти,-p---mn--i
б҃а,-s---mg--i
оузьрѧтъ,3ppia----i
блажени,-p---mnpsi
съмирѣѭштиі,-pppamn-wi
ѣко,---------n
ти,-p---mn--i
сн҃о!в!е,-p---mn--i
бж҃іи,-s---mnpsi
нарекѫтъ,3ppia----i
сѧ,3s---qa--i
блажени,-p---mnpsi
ꙇзгънани,-puppmn-si
правъдꙑ,-s---fg--i
ради,---------n
ѣко,---------n
тѣxъ,-p---mg--i
естъ,3spia----i
цр҃ство,-s---nn--i
нб҃ское,-s---nnpwi
блажени,-p---mnpsi
есте,2ppia----i
егда,---------n
поносѧтъ,3ppia----i
вамъ,2p---pd--i
ꙇ,---------n
ижденѫтъ,3ppia----i
вꙑ,2p---pa--i
ꙇ,---------n
рекѫтъ,3ppia----i
вьсѣкъ,-s---mapsi
зълъ,-s---mapsi
гл҃ъ,-s---ma--i
на,---------n
вꙑ,2p---pa--i
лъжѫште,-pppamn-si
мене,1s---mg--i
ради,---------n
Радоуите,2ppma----i
сѧ,3s---qa--i
ꙇ,---------n
веселите,2ppma----i
сѧ,3s---qa--i
ѣко,---------n
мъзда,-s---fn--i
ваша,2s---fn--i
многа,-s---fnpsi
естъ,3spia----i
на,---------n
небесеxъ,-p---nl--i
тако,---------n
бо,---------n
ꙇзгънашѧ,3paia----i
пророкꙑ,-p---ma--i
ꙇже,-p---mn--i
бѣшѧ,3piia----i
прѣжде,---------n
васъ,2p---pg--i
вꙑ,2p---pn--i
есте,2ppia----i
соль,-s---fn--i
земи,-s---fd--i
аште,---------n
же,---------n
соль,-s---fn--i
обоуѣетъ,3spia----i
чимь,-s---ni--i
осолитъ,3spia----i
сѧ,3s---qa--i
ни,---------n
чьсомоу,-s---nd--i
же,---------n
бѫдетъ,3sfia----i
къ,---------n
томоу,-s---nd--i
да,---------n
ꙇсꙑпана,-suppfn-si
бѫдетъ,3sfia----i
вънъ,---------n
ꙇ,---------n
попираема,-spppfn-si
чк҃ꙑ,-p---mi--i
Вꙑ,2p---pn--i
есте,2ppia----i
свѣтъ,-s---mn--i
мироу,-s---md--i
не,---------n
можетъ,3spia----i
градъ,-s---mn--i
оукрꙑти,--pna----i
сѧ,3s---qa--i
вр?xоу,---------n
горꙑ,-s---fg--i
стоѩ,-sppamn-si
ни,---------n
въжагаѭтъ,3ppia----i
свѣтильника,-s---mg--i
ꙇ,---------n
поставл҄ѣѭтъ,3ppia----i
его,3s---mg--i
подъ,---------n
спѫдомь,-s---mi--i
нъ,---------n
на,---------n
свѣштьницѣ,-s---ml--i
ꙇ,---------n
свѣтитъ,3spia----i
вьсѣмъ,-p---md--i
ꙇже,-p---mn--i
въ,---------n
xраминѣ,-s---fl--i
сѫтъ,3ppia----i
тако,---------n
да,---------n
просвѣтититъ,3spia----i
сѧ,3s---qa--i
свѣтъ,-s---mn--i
вашь,2s---mn--i
прѣдъ,---------n
чк҃ꙑ,-p---ma--i
да,---------n
оузьрѧтъ,3ppia----i
дѣла,-p---na--i
ваша,2p---na--i
добраѣ,-p---napwi
ꙇ,---------n
прославѧтъ,3ppia----i
оц҃а,-s---mg--i
вашего,2s---mg--i
ꙇжь,-s---mn--i
естъ,3spia----i
на,---------n
нбx҃ъ,-p---nl--i
Не,---------n
мните,2ppma----i
ѣко,---------n
придъ,1saia----i
разоритъ,---u--a--i
закона,-s---mg--i
ли,---------n
пророкъ,-p---mg--i
не,---------n
придъ,1saia----i
разоритъ,---u--a--i
нъ,---------n
ꙇсплънитъ,---u--a--i
аминꙿ ,---------n
аминꙿ ,---------n
гл҃ѭ,1spia----i
вамъ,2p---pd--i
доꙇдеже,---------n
прѣꙇдетъ,3spia----i
нб҃о,-s---nn--i
ꙇ,---------n
земл҄ѣ,-s---fn--i
писмѧ,-s---nn--i
едино,-s---nn--i
ли,---------n
едина,-s---fn--i
чръта,-s---fn--i
не,---------n
прѣꙇдеть,3spia----i
отъ,---------n
закона,-s---mg--i
доꙇдеже,---------n
всѣ,-p---nn--i
бѫдѫтъ,3pfia----i
ꙇже,-s---mn--i
бо,---------n
разоритъ,3spia----i
единѫ,-s---fa--i
заповѣдь,-s---fa--i
ꙇ,---------n
сиxъ,-p---fg--i
малъꙇxъ,-p---fgpwi
ꙇ,---------n
наоучить,3spia----i
тако,---------n
чк҃ꙑ,-p---ma--i
мьниі,-s---mnpti
наречетъ,3spia----i
сѧ,3s---qa--i
въ,---------n
цр҃си,-s---nl--i
нб҃сцѣмь,-s---nlpwi
а,---------n
ꙇжь,-s---mn--i
сътворитъ,3spia----i
ꙇ,---------n
наоучитъ,3spia----i
сь,-s---mn--i
велиі,-s---mnpti
наречетъ,3spia----i
сѧ,3s---qa--i
въ,---------n
цр҃си,-s---nl--i
нб҃сцѣмь,-s---nlpwi
Г҃л҄ѭ,1spia----i
бо,---------n
вамъ,2p---pd--i
ѣко,---------n
аште,---------n
не,---------n
ꙇзбѫдетъ,3spia----i
правъда,-s---fn--i
ваша,2s---fn--i
паче,-------c-i
кънижьникъ,-p---mg--i
ꙇ,---------n
фарисеи,-p---mg--i
не,---------n
ꙇмате,2ppia----i
вьнити,--pna----i
въ,---------n
цр҃со,-s---na--i
нб҃ское,-s---napwi
слꙑшасте,2paia----i
ѣко,---------n
речено,-suppnn-si
бꙑстъ,3saia----i
древьниімъ,-p---mdpwi
не,---------n
оубиеши,2spia----i
ꙇжь,-s---mn--i
бо,---------n
оубиетъ,3spia----i
повиненъ,-s---mnpsi
естъ,3spia----i
сѫдоу,-s---md--i
азъ,1s---mn--i
же,---------n
гл҃ѭ,1spia----i
вамъ,2p---pd--i
ѣко,---------n
гнѣваѩ ꙇ,-sppamn-wi
сѧ,3s---qa--i
на,---------n
брата,-s---mg--i
своего,3s---mg--i
спꙑти,---------n
повиненъ,-s---mnpsi
естъ,3spia----i
сѫдоу,-s---md--i
ꙇжь,-s---mn--i
бо,---------n
речетъ,3spia----i
братоу,-s---md--i
своемоу,3s---md--i
ракꙿка,---------n
повиннъ,-s---mnpsi
естъ,3spia----i
сънъмиштю,-s---nd--i
а,---------n
ꙇжь,-s---mn--i
речетъ,3spia----i
боуе,-s---mvpsi
повиненъ,-s---mnpsi
естъ,3spia----i
ꙉеонѣ,-s---fd--i
огньнѣи,-s---fdpwi
аште,---------n
оубо,---------n
принесеши,2spia----i
даръ,-s---ma--i
свои,3s---ma--i
къ,---------n
олꙿтар҄ю,-s---md--i
ꙇ,---------n
тоу,---------n
помѣнеши,2spia----i
ѣко,---------n
бръ,-s---mn--i
твои,2s---ma--i
ꙇматъ,3spia----i
нѣчто,-s---na--i
на,---------n
тѧ,2s---ma--i
остави,2spma----i
даръ,-s---ma--i
твои,2s---ma--i
тоу,---------n
прѣдъ,---------n
олꙿтаремь,-s---mi--i
ꙇ,---------n
шедъ,-supamn-si
прѣжде,---------n
съмири,2spma----i
сѧ,3s---qa--i
съ,---------n
бротомь,-s---mi--i
твоімь,2s---mi--i
ꙇ,---------n
тъгда,---------n
пришьдъ,-supamn-si
принеси,2spma----i
даръ,-s---ma--i
свои,3s---ma--i
Бѫди,2spma----i
оувѣштаѩ,-sppamn-si
сѧ,3s---qa--i
съ,---------n
сѫпьрьмь,-s---mi--i
своꙇмь,2s---mi--i
скоро,-------p-i
доꙇдеже,---------n
еси,2spia----i
на,---------n
пѫти,-s---ml--i
съ,---------n
н҄имь,3s---mi--i
да,---------n
не,---------n
прѣдастъ,3spia----i
тебе,2s---mg--i
сѫпьрь,-s---mn--i
сѫдиі,-s---md--i
ꙇ,---------n
сѫдиі,-s---mn--i
тѧ,2s---ma--i
прѣдастъ,3spia----i
слоуꙃѣ,-s---md--i
ꙇ,---------n
въ,---------n
темьницѫ,-s---fa--i
въвръжетъ,3spia----i
тѧ,2s---ma--i
ам҃нь,---------n
г҃л҄ѭ,1spia----i
ти,2s---md--i
не,---------n
ꙇзидеши,2spia----i
отъ тѫдѣ,---------n
доньдеже,---------n
въздаси,2spia----i
послѣдьниі,-s---mapwi
конъдратъ,-s---ma--i
Слꙑшасте,2paia----i
ѣко,---------n
речено,-suppnn-si
бꙑстъ,3saia----i
древьн҄имъ,-p---pdpwi
не,---------n
прѣл҄юбꙑ,-s---fa--i
сътвориши,2spia----i
азъ,1s---mn--i
же,---------n
г҃л҄ѭ,1spia----i
вамъ,2p---pd--i
ѣко,---------n
вьсѣкъ,-s---mnpsi
ꙇже,-s---mn--i
възьритъ,3spia----i
на,---------n
женѫ,-s---fa--i
съ,---------n
поxотиѭ,-s---fi--i
о̆уже ,---------n
л҄юбꙑ,-s---fa--i
сътвори,3saia----i
съ,---------n
н҄еѭ,3s---fi--i
въ,---------n
сръдьци,-s---nl--i
своемь,3s---nl--i
аште,---------n
же,---------n
око,-s---nn--i
твое,2s---nn--i
десное,-s---nnpwi
съблажн҄ѣетъ,3spia----i
тѧ,2s---ma--i
ꙇстъкни,2spma----i
е,3s---na--i
ꙇ,---------n
отъвръзи,2spma----i
о̆тъ,---------n
себе,2s---mg--i
добрѣе,-------c-i
бо,---------n
ти,2s---md--i
естъ,3spia----i
да,---------n
погꙑбл҄етъ,3spia----i
единъ,-s---mn--i
оудъ,-p---mg--i
твоꙇxъ,2p---mg--i
а,---------n
не,---------n
все,-s---nn--i
тѣло,-s---nn--i
твое,2s---nn--i
въвръжено,-suppnn-si
бѫдетъ,3sfia----i
въ,---------n
ꙉео̆нѫ,-s---fl--i
ꙇ,---------n
аште,---------n
деснаѣ,-s---fnpwi
твоѣ,2s---fn--i
рѫка,-s---fn--i
съблажнаетъ,3spia----i
тѧ,2s---ma--i
оусѣце,2spma----i
ѭ,3s---fa--i
ꙇ,---------n
о̆тъвръзи,2spma----i
о̆тъ,---------n
себе,2s---mg--i
добрѣе,-------c-i
бо,---------n
ти,2s---md--i
естъ,3spia----i
да,---------n
погꙑбл҄етъ,3spia----i
единъ,-s---mn--i
оудъ,-p---mg--i
твоꙇxъ,2p---mg--i
а,---------n
не,---------n
все,-s---nn--i
тѣло,-s---nn--i
твое,2s---nn--i
въвръжено,-suppnn-si
бѫдетъ,3sfia----i
въ,---------n
ꙉеонѫ,-s---fa--i
речено,-suppnn-si
же,---------n
бꙑстъ,3saia----i
ꙇже,-s---mn--i
ӑште,---------n
поуститъ,3spia----i
женѫ,-s---fa--i
своѭ,3s---fa--i
дастъ,3spia----i
еи,3s---fd--i
кънигꙑ,-s---fa--i
распоустънꙑѩ,-p---fapwi
азъ,1s---mn--i
же,---------n
г҃л҄ѭ,1spia----i
вамъ,2p---pd--i
ѣко,---------n
вьсѣкъ,-s---mnpsi
поуштаѩи,-sppamn-wi
женѫ,-s---fa--i
своѭ,3s---fa--i
развѣ,---------n
словесе,-s---ng--i
л҄юбодѣꙇнааго,-s---ngpwi
творитъ,3spia----i
ѭ,3s---fa--i
прѣл҄юбꙑ,-s---fa--i
дѣати,--pna----i
ꙇ,---------n
иже,-s---mn--i
подъпѣгѫ,-s---fa--i
поемл҄етъ,3spia----i
прѣл҄юбꙑ,-s---fa--i
дѣетъ,3spia----i
пакꙑ,---------n
слꙑшасте,2paia----i
ѣко,---------n
речено,-suppnn-si
бꙑстъ,3saia----i
древьн҄иімъ,-p---pdpwi
нъ,---------n
въ,---------n
лъже,-s---fl--i
кльнеши,2spia----i
сѧ,3s---qa--i
въздаси,2spia----i
же,---------n
г҃ви,-s---md--i
клѧтвꙑ,-p---fa--i
своѩ,3p---fa--i
азъ,1s---mn--i
же,---------n
г҃л҄ѭ,1spia----i
вамъ,2p---pd--i
не,---------n
клѧти,--pna----i
сѧ,3s---qa--i
вамъ,2p---pd--i
не,---------n
клѧти,--pna----i
сѧ,3s---qa--i
отънѫдь,---------n
небомь,-s---ni--i
ѣко,---------n
прѣстолъ,-s---mn--i
естъ,3spia----i
бж҃іи,-s---mnpsi
ни,---------n
земл҄ѭ,-s---fa--i
ѣко,---------n
подъножие,-s---nn--i
естъ,3spia----i
ногама,-d---fd--i
его,3s---mg--i
ни,---------n
е҃лммь,-s---mi--i
ѣко,---------n
градъ,-s---mn--i
естъ,3spia----i
великааго,-s---mgpwi
цр҃ѣ,-s---mg--i
ни,---------n
главоѭ,-s---fi--i
своеѭ,3s---fi--i
кльни,2spma----i
сѧ,3s---qa--i
ѣко,---------n
не,---------n
можеши,2spia----i
власа,-s---mg--i
единого,-s---mg--i
бѣла,-s---mgpsi
ли,---------n
чръна,-s---mgpsi
сътворити,--pna----i
бѫди,3spma----i
же,---------n
слово,-s---nn--i
ваше,2s---nn--i
еи,---------n
еи,---------n
ꙇ,---------n
ни,---------n
ни,---------n
лиxое,-s---nnpwi
бо,---------n
сею,-d---ng--i
отъ,---------n
неприѣзни,-s---fg--i
естъ,3spia----i
слꙑшасте,2paia----i
ѣко,---------n
речено,-suppnn-si
б҃ъіⷭ҇,3saia----i
око,-s---na--i
за,---------n
око,-s---na--i
ꙇ,---------n
зѫбъ,-s---ma--i
за,---------n
зѫбъ,-s---ma--i
азъ,1s---mn--i
г҃л҄ѭ,1spia----i
вамъ,2p---md--i
не,---------n
противити,--pna----i
сѧ,3s---qa--i
зълоу,-s---mdpwi
нъ,---------n
аште,---------n
къто,-s---pn--i
тѧ,2s---pa--i
оударитъ,3spia----i
въ,---------n
деснѫѭ,-s---fapwi
ланитѫ,-s---fa--i
о̆брати,2spma----i
сѧ,3s---qa--i
емоу,3s---md--i
дроугѫѭ,-s---fapwi
ꙇ,---------n
xотѧштюмоу,-sppamd-wi
сѫдъ,-s---ma--i
приѩти,--pna----i
съ,---------n
тобоѭ,2s---pi--i
ꙇ,---------n
ризѫ,-s---fa--i
твоѭ,2s---fa--i
вьзѧти,--pna----i
о̆тъпоусти,2spma----i
емоу,3s---md--i
ꙇ,---------n
срачицѫ,-s---fa--i
твоѭ,2s---fa--i
ꙇ,---------n
аште,---------n
