и,8,и,C-,---------n
возити,88,возивъ,V-,-supamn-si
цѣсарьгородъ,89,цр҃ю городоу,Ne,-s---md--i
и,8,и,C-,---------n
учинити,90,оучинихъ,V-,1saia----i
химипетъ,91,химипетъ,Nb,-s---ma--i
божии,76,бж҃іѥю,A-,-s---fipti
же,44,же,Df,---------n
воля,92,волею,Nb,-s---fi--i
възвратити,93,възвратихъ,V-,1saia----i
себе,94,сѧ,Pk,3s---qa--i
из,95,исъ,R-,---------n
цѣсарьгородъ,89,ц҃рѧ. города,Ne,-s---mg--i
и,8,и,C-,---------n
съправити,96,съправихъ,V-,1saia----i
вьсь,53,вьсе,Px,-s---na--i
злато,97,злато,Nb,-s---na--i
и,8,и,C-,---------n
сьребро,98,сребро,Nb,-s---na--i
и,8,и,C-,---------n
драгыи,99,драгыи,A-,-s---mapwi
камы,100,камень,Nb,-s---ma--i
приити,101,пришедъ,V-,-supamn-si
кыевъ,102,кыѥвоу,Ne,-s---md--i
и,8,и,C-,---------n
съконьчати,103,съконьча,V-,3saia----i
себе,94,сѧ,Pk,3s---qa--i
вьсь,53,вьсе,Px,-s---nn--i
дѣло,104,дѣло,Nb,-s---nn--i
мѣсяць,105,мсца,Nb,-s---mg--i
авъгустъ,106,августа,Nb,-s---mg--i
въ,58,въ,R-,---------n
дъвадесяти,107,к҃,Ma,---------n
цѣна,108,цѣноу,Nb,-s---fa--i
же,44,же,Df,---------n
евангелие,20,еꙋангелиꙗ,Nb,-s---ng--i
сии,19,сего,Pd,-s---ng--i
единъ,109,ѥдинъ,Ma,-s---mn--i
богъ,2,б҃ъ,Nb,-s---mn--i
вѣдати,110,вѣдаѥ,V-,3spia----i
азъ,13,азъ,Pp,1s---mn--i
же,44,же,Df,---------n
худыи,78,хоудыи,A-,-s---mnpwi
наславъ,87,наславъ,Ne,-s---mn--i
мъногыи,72,много,A-,-s---napsi
трудъ,111,троуда,Nb,-s---mg--i
подъяти,112,подъꙗхъ,V-,1saia----i
и,8,и,C-,---------n
печаль,113,печали,Nb,-s---fg--i
нъ,114,нъ,C-,---------n
богъ,2,б҃ъ,Nb,-s---mn--i
утѣшити,115,оутѣши,V-,3saia----i
азъ,13,мѧ,Pp,1s---ma--i
добрыи,116,добрааго,A-,-s---mgpwi
кънязь,24,кънѧзѧ,Nb,-s---mg--i
молитва,117,мл҃твою,Nb,-s---fi--i
и,8,и,C-,---------n
тако,118,тако,Df,---------n
даяти,43,даи,V-,3spma----i
богъ,2,б҃ъ,Nb,-s---mn--i
вьсь,53,вьсѣмъ,Px,-p---md--i
людие,83,людемъ,Nb,-p---md--i
угодие,119,оугодиꙗ,Nb,-p---na--i
и,10,ѥму,Pp,3s---md--i
творити,120,творити,V-,--pna----i
слышати,121,слышащемъ,V-,-pppamd-si
и,10,ѥго,Pp,3s---mg--i
цѣсарьствие,122,цсрствиѥ,Nb,-s---na--i
прѣбывати,123,пребывающе,V-,-sppana-si
въ,58,въ,R-,---------n
радость,124,радости,Nb,-s---fl--i
и,8,и,C-,---------n
въ,58,въ,R-,---------n
веселие,125,веселии,Nb,-s---nl--i
и,8,и,C-,---------n
въ,58,въ,R-,---------n
любы,126,любъви,Nb,-s---fl--i
и,8,и,C-,---------n
даяти,43,даи,V-,3spma----i
богъ,2,б҃ъ,Nb,-s---mn--i
и,10,ѥго,Pp,3s---mg--i
молитва,117,мл҃твоу,Nb,-s---fa--i
вьсь,53,вьсѣмъ,Px,-p---md--i
хрьстиянинъ,127,хрьстиꙗномъ,Nb,-p---md--i
и,8,и,C-,---------n
азъ,13,мънѣ,Pp,1s---md--i
худыи,78,хоудомоу,A-,-s---mdpwi
наславъ,87,наславоу,Ne,-s---md--i
правити,128,правѧщи,V-,-sppafn-si
и,10,ѥго,Pp,3s---mg--i
орудие,129,ороудиꙗ,Nb,-p---na--i
въ,58,въ,R-,---------n
правьда,130,правьдоу,Nb,-s---fa--i
и,8,и,C-,---------n
обрѣсти,131,обрѣсти,V-,--pna----i
чьсть,132,честь,Nb,-s---fa--i
и,8,и,C-,---------n
милость,45,милость,Nb,-s---fa--i
отъ,133,ѿ,R-,---------n
богъ,2,б҃а,Nb,-s---mg--i
и,8,и,C-,---------n
отъ,133,ѿ,R-,---------n
свои,16,своѥго,Pt,3s---mg--i
цѣсарь,82,цсрѧ,Nb,-s---mg--i
и,8,и,C-,---------n
отъ,133,ѿ,R-,---------n
братия,56,братиѥ,Nb,-s---fg--i
вѣровати,134,вѣроующе,V-,-pppamn-si
въ,58,въ,R-,---------n
святыи,135,ст҃оу,A-,-s---fapsi
троица,136,тр҃цю,Nb,-s---fa--i
отьць,3,оц҃а,Nb,-s---mg--i
и,8,и,C-,---------n
сынъ,32,сн҃а,Nb,-s---mg--i
и,8,и,C-,---------n
святыи,135,ст҃го,A-,-s---mgpwi
духъ,137,дх҃а,Nb,-s---mg--i
ныня,138,нынѧ,Df,---------n
и,8,и,C-,---------n
присьныи,139,присно,A-,-s---napsi
и,8,и,C-,---------n
въ,58,въ,R-,---------n
вѣкъ#1,140,вѣкы,Nb,-p---ma--i
вѣкъ#1,140,вѣкомъ,Nb,-p---md--i
аминъ,54,аминь,I-,---------n
