душа,58,д҃шамъ,Nb,-p---fd--i
хрьстияньскыи,59,кр҃стиꙗньскамъ,A-,-p---fdpsi
даяти,60,даи,V-,3spma----i
и,14,емоу,Pp,3s---md--i
господь,3,г҃ь,Nb,-s---mn--i
богъ,54,б҃ъ,Nb,-s---mn--i
благословение,61,бл҃ние,Nb,-s---na--i
святыи,62,с҃тыхъ,A-,-p---mgpwi
евангелистъ,63,еванг҃листъ,Nb,-p---mg--i
иоанъ,64,иіоана,Ne,-s---mg--i
матфѣи,65,матфеа,Ne,-s---mg--i
лука,66,лоукы,Ne,-s---mg--i
маркъ,67,марк,Ne,-s---mg--i
и,40,и,C-,---------n
святыи,62,с҃тыхъ,A-,-p---mgpwi
праотьць,68,прао҃ць,Nb,-p---mg--i
авраамъ,69,Авраама,Ne,-s---mg--i
и,40,и,C-,---------n
исакъ,70,ісака,Ne,-s---mg--i
и,40,и,C-,---------n
ияковъ,71,іꙗкова,Ne,-s---mg--i
самъ,46,самомоу,Pd,-s---md--i
и,14,емоу,Pp,3s---md--i
и,40,и,C-,---------n
подружие,72,подружию,Nb,-s---nd--i
и,14,его,Pp,3s---mg--i
феофана,73,феоѳанѣ,Ne,-s---fd--i
и,40,и,C-,---------n
чадо,74,чѧдомъ,Nb,-p---nd--i
и,14,ею,Pp,3d---mg--i
и,40,и,C-,---------n
подружие,72,подружиіемь,Nb,-p---nd--i
чадо,74,чѧдъ,Nb,-p---ng--i
и,14,ею,Pp,3d---mg--i
съдравьствовати,75,съдравьствоуите,V-,2ppma----i
же,13,же,Df,---------n
мъногыи,52,мънога,A-,-p---napsi
лѣто,17,лѣт,Nb,-p---na--i
съдьржати,76,съдрьжѧще,V-,-pppamn-si
поручение,77,пороучение,Nb,-s---na--i
свои,42,свое,Pt,3s---na--i
аминъ,78,Аминъ,I-,---------n
азъ,8,Азъ,Pp,1s---mn--i
григории,79,григории,Ne,-s---mn--i
дияконъ,80,диꙗкон,Nb,-s---mn--i
написати,9,написахъ,V-,1saia----i
евангелие,10,еуглие,Nb,-s---na--i
и,14,е,Pp,3s---na--i
да,81,да,C-,---------n
иже,82,иже,Pr,-s---mn--i
горазьныи,83,горазнѣе,A-,-s---nacsi
сии,11,сего,Pd,-s---ng--i
написати,9,напише,V-,3spia----i
то,84,то,Df,---------n
не,85,не,Df,---------n
мощи,86,мози,V-,3spma----i
зазьрѣти,87,зазьрѣти,V-,--pna----i
азъ,8,мьнѣ,Pp,1s---md--i
грѣшьникъ,88,грѣшьникоу,Nb,-s---md--i
почати,12,почахъ,V-,1saia----i
же,13,же,Df,---------n
пьсати,15,писати,V-,--pna----i
мѣсяць,89,мсца,Nb,-s---mg--i
октябрь,90,октѧб,Nb,-s---mg--i
дъвадесяти,91,к҃,Ma,---------n
единъ,92,а,Ma,---------n
на,56,на,R-,---------n
память,93,памѧт,Nb,-s---fa--i
иларионъ,94,илариона,Ne,-s---mg--i
а,22,А,C-,---------n
оконьчати,23,оконьчах,V-,1saia----i
мѣсяць,89,мсца,Nb,-s---mg--i
маи,95,маиꙗ,Nb,-s---mg--i
въ,16,въ,R-,---------n
дъванадесять,96,в҃і,Ma,---------n
на,56,на,R-,---------n
память,93,пат,Nb,-s---fa--i
епифанъ,97,епифана,Ne,-s---mg--i
молити,98,молю,V-,1spia----i
же,13,же,Df,---------n
вьсь,99,вьсѣхъ,Px,-p---mg--i
почитати,100,почитаіѫщихъ,V-,-pppamg-wi
не,85,не,Df,---------n
мощи,86,мозѣте,V-,2ppma----i
кляти,101,клѧти,V-,--pna----i
нъ,102,нъ,C-,---------n
исправити,103,исправльше,V-,-pupamn-si
почитати,100,почитаите,V-,2ppma----i
тако,104,Тако,Df,---------n
бо,105,бо,Df,---------n
и,106,и,Df,---------n
святыи,62,ст҃ы,A-,-s---mnpwi
апостолъ,107,ап҃лъ,Nb,-s---mn--i
павьлъ,108,паулъ,Ne,-s---mn--i
глаголати,109,г҃леть,V-,3spia----i
благословити,110,Бл҃те,V-,2ppma----i
а,22,А,C-,---------n
не,85,не,Df,---------n
кляти,101,кльнѣте,V-,2ppma----i
аминъ,78,Аминъ,I-,---------n
