а,59,а,C-,---------n
въ,69,в,R-,---------n
пятьница,139,пѧтницю,Nb,-s---fa--i
такыиже,140,тако же,A-,-s---napsi
а,59,а,C-,---------n
куръ,141,куръ,Nb,-p---mg--i
по,142,пѡ,Df,---------n
дъва,134,двою,Ma,-d---mg--i
и,23,ему,Pp,3s---md--i
на,112,на,R-,---------n
дьнь,143,дн҃ь,Nb,-s---ma--i
а,59,а,C-,---------n
хлѣбъ,144,хлѣбѡвъ,Nb,-p---mg--i
седмь,128,з҃,Ma,---------n
на,112,на,R-,---------n
недѣля,131,недѣлю,Nb,-s---fa--i
а,59,а,C-,---------n
пьшено,145,пшена,Nb,-s---ng--i
седмь,128,з҃,Ma,---------n
уборокъ,146,ѹборкѡвъ,Nb,-p---mg--i
а,59,а,C-,---------n
горохъ,147,гороху,Nb,-s---mg--i
седмь,128,з҃,Ma,---------n
уборокъ,146,ѹборковъ,Nb,-p---mg--i
а,59,а,C-,---------n
соль,148,соли,Nb,-s---fg--i
седмь,128,з҃,Ma,---------n
голважьня,149,голважень,Nb,-p---fg--i
то,9,то,Df,---------n
тыи,86,то,Pd,-s---na--i
вирьникъ,126,вирнику,Nb,-s---md--i
съ,117,со,R-,---------n
отрокъ,150,отрокомь,Nb,-s---mi--i
а,59,а,C-,---------n
конь,151,кони,Nb,-p---mn--i
четыре,152,д҃,Ma,---------n
конь,151,конемъ,Nb,-p---md--i
на,112,на,R-,---------n
рътъ,153,ротъ,Nb,-s---ma--i
сути,154,сути,V-,--pna----i
овьсъ,155,овесъ,Nb,-s---ma--i
вирьникъ,126,вирнику,Nb,-s---md--i
осмь,156,и҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
десять,157,і҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
перекладьныи,158,перекладнаꙗ,A-,-s---fnpwi
а,59,а,C-,---------n
метельникъ,159,метелнику,Nb,-s---md--i
дъванадесять,160,в҃ꙇ,Ma,---------n
вѣкъша,161,вѣкшии,Nb,-p---fg--i
а,59,а,C-,---------n
съсадьныи,162,съсаднаꙗ,A-,-s---fnpwi
гривьна,28,гривна,Nb,-s---fn--i
аже,6,Аже,G-,---------n
быти,21,будеть,V-,3sfia----i
вира,82,вира,Nb,-s---fn--i
въ,69,во,R-,---------n
осмьдесятъ,27,п҃,Ma,---------n
гривьна,28,гри,Nb,---------n
то,9,то,Df,---------n
вирьникъ,126,вирнику,Nb,-s---md--i
шестьнадесять,163,ѕ҃ꙇ,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
и,50,и,C-,---------n
десять,157,і҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
и,50,и,C-,---------n
дъванадесять,160,в҃҃ꙇ,Ma,---------n
вѣкъша,161,вѣкши,Nb,-p---fn--i
а,59,а,C-,---------n
переди,164,переди,R-,---------n
съсадьныи,162,съсаднаꙗ,A-,-s---fnpwi
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
за,25,за,R-,---------n
голова,26,голову,Nb,-s---fa--i
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
о,67,о,R-,---------n
къняжь,30,кнѧжи,A-,-s---mlpsi
мужь,8,мужѣ,Nb,-s---ml--i
аже,6,аже,G-,---------n
въ,69,въ,R-,---------n
къняжь,30,кнѧжи,A-,-s---mlpsi
отрокъ,150,отроци,Nb,-s---ml--i
или,31,ꙇли,C-,---------n
въ,69,в,R-,---------n
конюхъ,166,конюсѣ,Nb,-s---ml--i
или,31,ꙇли,C-,---------n
въ,69,в,R-,---------n
поваръ,167,поварѣ,Nb,-s---ml--i
то,9,то,Df,---------n
четыредесяте,40,м҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,А,C-,---------n
за,25,за,R-,---------n
тиунъ,32,тивунъ,Nb,-s---ma--i
за,25,за,R-,---------n
огнищьныи,168,ѡгнищныи,A-,-s---mapwi
и,50,ꙇ,C-,---------n
за,25,за,R-,---------n
конюшии,169,конюшии,A-,-s---mapwi
то,9,то,Df,---------n
осмьдесятъ,27,п҃,Ma,---------n
гривьна,28,грив,Nb,---------n
а,59,А,C-,---------n
въ,69,в,R-,---------n
сельскыи,170,сельскѡмь,A-,-s---mlpwi
тиунъ,32,тивунѣ,Nb,-s---ml--i
къняжь,30,кнѧжѣ,A-,-s---mlpsi
или,31,ꙇли,C-,---------n
въ,69,в,R-,---------n
ратаиныи,171,ратаинѣмь,A-,-s---mlpwi
то,9,то,Df,---------n
дъванадесять,160,ві҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,А,C-,---------n
за,25,за,R-,---------n
рядовичь,172,рѧдовича,Nb,-s---mg--i
пять,173,е҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
тако,107,Тако,Df,---------n
же,43,же,Df,---------n
и,65,и,Df,---------n
за,25,за,R-,---------n
боярьскыи,36,боꙗрескъ,A-,-s---mapsi
о,67,О,R-,---------n
ремьствьникъ,174,ремественицѣ,Nb,-s---ml--i
и,50,и,C-,---------n
о,67,о,R-,---------n
ремьствьница,175,ремественицѣ,Nb,-s---fl--i
а,59,А,C-,---------n
за,25,за,R-,---------n
ремьствьникъ,174,ремественика,Nb,-s---mg--i
и,50,и,C-,---------n
за,25,за,R-,---------n
ремьствьница,175,ремественицю,Nb,-s---fa--i
то,9,то,Df,---------n
дъванадесять,160,ві҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,А,C-,---------n
за,25,за,R-,---------n
смьрдъ,176,смерди,Nb,-s---ma--i
и,50,и,C-,---------n
холопъ,177,холѡпъ,Nb,-s---ma--i
пять,173,е҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
за,25,за,R-,---------n
роба,178,робу,Nb,-s---fa--i
шесть,179,ѕ҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,А,C-,---------n
за,25,за,R-,---------n
кърмильць,180,кормилцѧ,Nb,-s---mg--i
дъванадесять,160,ві҃,Ma,---------n
тако,107,тако,Df,---------n
же,43,же,Df,---------n
и,65,и,Df,---------n
за,25,за,R-,---------n
кърмилица,181,кормилицю,Nb,-s---fa--i
хотя,182,хотѧ,G-,---------n
сии,94,си,Pd,-s---fn--i
быти,21,буди,V-,3spma----i
холопъ,177,холѡпъ,Nb,-s---mn--i
хотя,182,хотѧ,G-,---------n
сии,94,си,Pd,-s---fn--i
роба,178,роба,Nb,-s---mn--i
о,67,О,R-,---------n
поклепьныи,183,покленѣи,A-,-s---flpwi
вира,82,вирѣ,Nb,-s---fl--i
аще,18,Аще,G-,---------n
быти,21,будеть,V-,3sfia----i
на,112,на,R-,---------n
къто,22,когѡ,Px,-s---mg--i
поклепьныи,183,поклепнаꙗ,A-,-s---fnpwi
вира,82,вира,Nb,-s---fn--i
то,9,то,Df,---------n
же,43,же,Df,---------n
быти,21,будеть,V-,3sfia----i
послухъ,184,послуховъ,Nb,-p---mg--i
седмь,128,з҃,Ma,---------n
то,9,то,Df,---------n
тыи,86,ти,Pd,-p---mn--i
вывести,185,выведуть,V-,3ppia----i
вира,82,виру,Nb,-s---fa--i
пакы,44,паки,Df,---------n
ли,19,ли,Df,---------n
варягъ,186,варѧгъ,Nb,-s---mn--i
или,31,или,C-,---------n
къто,22,кто,Px,-s---qn--i
иныи,60,ꙇнъ,Px,-s---mn--i
тъгда,187,тогда,Df,---------n
а,59,А,C-,---------n
по,41,по,R-,---------n
кость,188,костехъ,Nb,-p---fl--i
и,50,и,C-,---------n
по,41,по,R-,---------n
мьртвьць,189,мр҃твеци,Nb,-s---ml--i
не,20,не,Df,---------n
платити,74,платить,V-,--pna----i
вьрвь,76,верви,Nb,-s---fg--i
аже,6,аже,G-,---------n
имя,190,имене,Nb,-s---ng--i
не,20,не,Df,---------n
вѣдати,191,вѣдають,V-,3ppia----i
ни,192,ни,C-,---------n
знати,193,знають,V-,3ppia----i
и,23,ѥго,Pp,3s---mg--i
аже,6,Аже,G-,---------n
свергнути,194,свержеть,V-,3spia----i
вира,82,вирѹ,Nb,-s---fa--i
а,59,А,C-,---------n
иже,195,иже,Pr,-s---mn--i
свергнути,194,свержеть,V-,3spia----i
вира,82,виру,Nb,-s---fa--i
то,9,то,Df,---------n
гривьна,28,грив,Nb,---------n
куна,57,кунъ,Nb,-p---fg--i
съметьныи,196,сметнаꙗ,A-,-s---fnpwi
отрокъ,150,отроку,Nb,-s---md--i
а,59,а,C-,---------n
къто,197,кто,Pr,-s---qn--i
и,23,и,Pp,3s---ma--i
клепати,198,клепалъ,V-,-sspamn-si
а,59,а,C-,---------n
тыи,86,тому,Pd,-s---md--i
дати,199,дати,V-,--pna----i
другыи,200,другую,A-,-s---fapwi
гривьна,28,гривну,Nb,-s---fa--i
а,59,а,C-,---------n
отъ,201,ѿ,R-,---------n
вира,82,виры,Nb,-s---fg--i
помечьныи,202,помечнаго,A-,-s---mgpwi
девять,203,ѳ,Ma,---------n
искати,72,искавше,V-,-pupamn-si
ли,19,ли,Df,---------n
послухъ,184,послуха,Nb,-s---mg--i
не,20,не,Df,---------n
налѣзти,204,налѣзуть,V-,3ppia----i
а,59,а,C-,---------n
истьць,205,ꙇстьцѧ,Nb,-s---mg--i
начати,80,начнеть,V-,3spia----i
голова,26,головою,Nb,-s---fi--i
клепати,198,клепати,V-,--pna----i
то,9,то,Df,---------n
ти,206,ти,Df,---------n
и,23,ꙇмъ,Pp,3p---md--i
правьда,4,правду,Nb,-s---fa--i
желѣзо,207,желѣзо,Nb,-s---nn--i
тако,107,тако,Df,---------n
же,43,же,Df,---------n
и,65,и,Df,---------n
въ,69,во,R-,---------n
вьсь,61,всѣхъ,Px,-p---ml--i
тяжа,208,тѧжахъ,Nb,-p---fl--i
въ,69,в,R-,---------n
татьба,209,татбѣ,Nb,-s---fl--i
и,50,и,C-,---------n
въ,69,в,R-,---------n
поклепъ,210,поклепѣ,Nb,-s---ml--i
оже,103,оже,G-,---------n
не,20,не,Df,---------n
быти,21,будеть,V-,3sfia----i
лице,211,лицѧ,Nb,-s---ng--i
то,9,то,Df,---------n
тъгда,187,тогда,Df,---------n
дати,199,дати,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
желѣзо,207,желѣзо,Nb,-s---na--i
из,99,из,R-,---------n
неволя,212,невѡли,Nb,-s---fg--i
до,213,до,R-,---------n
полъ#1,214,полу,Nb,-s---mg--i
гривьна,28,гр҃и,Nb,---------n
золото,215,золота,Nb,-s---ng--i
аже,6,аже,G-,---------n
ли,19,ли,Df,---------n
мьнии,216,мнѣ,A-,-s---nacsi
то,9,то,Df,---------n
на,112,на,R-,---------n
вода,217,воду,Nb,-s---fa--i
оли,218,оли,G-,---------n
то,9,то,Df,---------n
до,213,до,R-,---------n
дъва,134,дву,Ma,-d---fg--i
гривьна,28,грив,Nb,---------n
аже,6,аже,G-,---------n
мьнии,216,мене,A-,-s---nacsi
то,9,то,Df,---------n
рота,219,ротѣ,Nb,-s---fd--i
и,23,ѥму,Pp,3s---md--i
ити,220,ити,V-,--pna----i
по,41,по,R-,---------n
свои,101,своѣ,Pt,3p---fa--i
куна,57,куны,Nb,-p---fa--i
аже,6,аже,G-,---------n
къто,22,кто,Px,-s---qn--i
ударити,221,ѹдарить,V-,3spia----i
мечь,222,мечемь,Nb,-s---mi--i
не,20,не,Df,---------n
выньзти,223,вынезъ,V-,-supamn-si
и,23,ѥго,Pp,3s---mg--i
или,31,или,C-,---------n
рукоять,224,рукоꙗтию,Nb,-s---fi--i
то,9,то,Df,---------n
дъванадесять,160,в҃ꙇ,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
продажа,225,продажи,Nb,-s---fd--i
за,25,за,R-,---------n
обида,226,обиду,Nb,-s---fa--i
аже,6,аже,G-,---------n
ли,19,ли,Df,---------n
выньзти,223,вынезъ,V-,-supamn-si
мечь,222,мечь,Nb,-s---ma--i
а,59,а,C-,---------n
не,20,не,Df,---------n
утяти,227,ѹтнеть,V-,3spia----i
то,9,то,Df,---------n
гривьна,28,гр҃и,Nb,---------n
куна,57,кунъ,Nb,-p---fg--i
аже,6,аже,G-,---------n
къто,22,кто,Px,-s---qn--i
къто,22,когѡ,Px,-s---mg--i
ударити,221,ѹдарить,V-,3spia----i
батогъ,228,батогомь,Nb,-s---mi--i
любо,12,любо,C-,---------n
чаша,229,чашею,Nb,-s---fi--i
любо,12,любо,C-,---------n
рогъ,230,рогомь,Nb,-s---mi--i
любо,12,любо,C-,---------n
тылеснь,231,тылѣснию,Nb,-s---fi--i
то,9,то,Df,---------n
дъванадесять,160,в҃ꙇ,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
не,20,не,Df,---------n
тьрпѣти,232,терпѧ,V-,-sppamn-si
ли,19,ли,Df,---------n
противу,233,противу,R-,---------n
тыи,86,тому,Pd,-s---md--i
ударити,221,ѹдарить,V-,3spia----i
мечь,222,мечемь,Nb,-s---mi--i
то,9,то,Df,---------n
вина,111,вины,Nb,-s---fg--i
и,23,ѥму,Pp,3s---md--i
въ,69,в,R-,---------n
тыи,86,тѡмь,Pd,-s---nl--i
нѣту,234,нѣтуть,V-,---------n
аче,29,Аче,G-,---------n
ли,19,ли,Df,---------n
утяти,227,ѹтнеть,V-,3spia----i
рука,235,руку,Nb,-s---fa--i
и,50,и,C-,---------n
отъпасти,236,ѿпадеть,V-,3spia----i
рука,235,рука,Nb,-s---fn--i
или,31,ꙇли,C-,---------n
усъхнути,237,ѹсхнеть,V-,3spia----i
или,31,ꙇли,C-,---------n
или,31,ꙇли,C-,---------n
нога,238,нога,Nb,-s---fn--i
или,31,ꙇли,C-,---------n
око,239,око,Nb,-s---nn--i
или,31,или,C-,---------n
не,20,не,Df,---------n
утяти,227,ѹтнеть,V-,3spia----i
то,9,то,Df,---------n
полувирие,240,полувирьѥ,Nb,-s---na--i
дъвадесяти,241,к҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
а,59,а,C-,---------n
тыи,86,тому,Pd,-s---md--i
за,25,за,R-,---------n
вѣкъ#2,242,вѣкъ,Nb,-s---ma--i
десять,157,і҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
аже,6,аже,G-,---------n
пьрстъ,243,перстъ,Nb,-s---ma--i
утяти,227,ѹтнеть,V-,3spia----i
кыи,244,кии,Px,-s---ma--i
любо,245,любо,Df,---------n
трие,165,г҃,Ma,---------n
гривьна,28,грив,Nb,---------n
продажа,225,продажѣ,Nb,-s---fd--i
а,59,а,C-,---------n
самъ,98,самому,Pd,-s---md--i
гривьна,28,гривна,Nb,-s---fn--i
куна,57,кѹнъ,Nb,-p---fg--i
а,59,а,C-,---------n
приити,246,придеть,V-,3spia----i
кръвавыи,247,кровавъ,A-,-s---mnpsi
мужь,8,мѹжь,Nb,-s---mn--i
аже,6,аже,G-,---------n
приити,246,придеть,V-,3spia----i
кръвавыи,247,кровавъ,A-,-s---mnpsi
мужь,8,мужь,Nb,-s---mn--i
на,112,на,R-,---------n
дворъ,248,двѡръ,Nb,-s---ma--i
или,31,или,C-,---------n
синии,249,синь,A-,-s---mnpsi
то,9,то,Df,---------n
видокъ,250,видока,Nb,-s---mg--i
и,23,ѥму,Pp,3s---md--i
не,20,не,Df,---------n
искати,72,ꙇскати,V-,--pna----i
нъ,56,но,C-,---------n
платити,74,платити,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
продажа,225,продажю,Nb,-s---fa--i
трие,165,г҃,Ma,---------n
гривьна,28,гр҃и,Nb,---------n
аще,18,аще,G-,---------n
ли,19,ли,Df,---------n
не,20,не,Df,---------n
быти,21,будеть,V-,3sfia----i
на,112,на,R-,---------n
и,23,немь,Pp,3s---ml--i
знамение,251,знамениꙗ,Nb,-s---ng--i
то,9,то,Df,---------n
привести,252,привести,V-,--pna----i
и,23,ѥму,Pp,3s---md--i
видокъ,250,видѡкъ,Nb,-s---ma--i
слово,253,слово,Nb,-s---nn--i
противу,233,противу,R-,---------n
слово,253,слова,Nb,-s---ng--i
а,59,а,C-,---------n
къто,197,кто,Pr,-s---qn--i
быти,21,будеть,V-,3sfia----i
почати,254,почалъ,V-,-sspamn-si
тыи,86,тому,Pd,-s---md--i
платити,74,плати,V-,3spma----i
шестьдесятъ,255,ѯ҃,Ma,---------n
куна,57,кунъ,Nb,-p---fg--i
аче,29,аче,G-,---------n
же,43,же,Df,---------n
и,65,и,Df,---------n
кръвавыи,247,кровавъ,A-,-s---mnpsi
приити,246,придеть,V-,3spia----i
или,31,ꙇли,C-,---------n
быти,21,будеть,V-,3sfia----i
самъ,98,самъ,Pd,-s---mn--i
