1500,ова
180,оубо
51,по
3878,чіноу
1327 2621 549,гръ|чьскъі|хь
1861 2252,піс|менъ
1500,ова
41,же
51,по
4628 9 1962,словѣ|н|стѣі
4902,рѣчі
179,от
2788 49,пръва|го
41,же
47 1750,на|ченъ
51,по
1327 153 1295,гръ|чь|скоу
493,оні
180,оубо
1333 415,ал|фа
16,а
54,съ
231,азъ
179,от
16 107,а|за
776 128,начѧ|ть
1385 10,обо|е
15,і
242,ѣкоже
493,оні
1856 134 71,подоб|ль|ше
57,сѧ
3873 289 87,жідовь|скъі|мь
1861 227 87,піс|мене|мь
212 355,сътворі|шѫ
244,тако
15,і
54,съ
1327 2621 44,гръ|чьскъі|мъ
2314,жідове
66,бо
4424,пръвое
1861 142,піс|мѧ
385 128,імѧ|ть
1236 19 24,але|ф|ь
234,еже
57,сѧ
2787 1140,сказа|еть
379 46 161,оучі|не|ніе
990 139 29 84,съвръ|ша|ѫ|ште
39 52 73 77,въ|во|ді|моу
813 251,дѣті|штоу
15,і
350 84,глѧ|ште
379,оучі
57,сѧ
234,еже
593,есть
1236 19 24,але|ф|ь
15,і
1327 173,гръ|ці
1856 23 84,подоб|ѧ|ште
57,сѧ
546,томоу
1333 415,ал|фа
76 355,рѣ|шѫ
15,і
337 90 141,спо|до|бі
57,сѧ
120 161,рече|ніе
2787 2528,сказа|ніа
3873 382,жідовь|ска
1327 153 1295,гръ|чь|скоу
2619 190,ѫзъі|коу
55,да
120 128,рече|ть
813 251,дѣті|штоу
60,вь
225 16,оучені|а
592,мѣсто
3220,ішті
1333 415,ал|фа
66,бо
1050,іші
57,сѧ
120 128,рече|ть
1327 153 468 87,гръ|чь|ско|мь
2619 313,ѫзъі|комъ
171 13,тѣ|м
66,бо
51 33 1957,по|д|бѧ
57,сѧ
639,стъіі
1155 85 121,кі|рі|лъ
1469,створі
4424,пръвое
1861 142,піс|мѧ
582,азь
147,нѫ
86,ѣко
15,і
505 52 77,пръ|во|моу
1423,сѫштоу
1861 3574,піс|мені
582,азь
15,і
179,от
193,ба
55 210,да|ноу
2684,родоу
4628 9 468 77,словѣ|н|ско|моу
47,на
1003 115 10,отвръ|сті|е
1224,оустъ
39,въ
2225,разоумъ
1223 150 13,оучѧ|шті|м
57,сѧ
347 12 207,боу|к|вамъ
267 1277,велі|комь
174 522 41 1888,раз|дві|же|ніемь
1224,оустъ
1813 31,възгласі|т
57,сѧ
16,а
832,она
4089,пісмена
105 871,ма|ломъ
174 522 41 1888,раз|дві|же|ніемь
1224,оустъ
4393 57 31,възгла|сѧ|т
57,сѧ
15,і
899 29 31,ісповѣда|ѫ|т
57,сѧ
75,се
41,же
145 128,сѫ|ть
4089,пісмена
4715 3327,словѣнь|скаа
807,сіце
16,а
51 33 193 1140,по|д|ба|еть
555 58,піса|ті
15,і
1188,глаті
16,а
30,б
17,в
27,г
1958,дроузіі
41,же
350 128,глѧ|ть
51,по
268,что
593,есть
35,л
15,і
1861 2252,піс|менъ
4989,створілъ
16,а
3579,можеть
57,сѧ
15,і
3226 106 87,мен|ші|мь
402,того
555 58,піса|ті
242,ѣкоже
15,і
1327 173,гръ|ці
12,к
33,д
170 355 128,пі|шѫ|ть
15,і
46,не
59 219 128,вѣ|дѧ|ть
1169 162 87,колі|цѣ|мь
170 355 128,пі|шѫ|ть
1327 173,гръ|ці
593,есть
66,бо
180,оубо
12,к
33,д
1861 2252,піс|менъ
147,нѫ
46,не
4058 96 29 31,наплъ|нѣ|ѫ|т
57,сѧ
4052,тѣмі
1869,кнігъі
147,нѫ
1706 61,пріложі|лі
331,сѫтъ
1171 112 2604 549,дво|гла|снъі|хь
16 15,а|і
15,і
39,въ
2185 227 8,чіс|мене|х
41,же
27,г
4,s
10,е
15,і
3,ѳ
424 31 373,десѧ|т|ное
15,і
3,ѳ
54 31 373,съ|т|ное
15,і
1855 29 31,събіра|ѫ|т
57,сѧ
2786,іхь
35,л
15,і
2612,тѣмже
51,по
546,томоу
51 33 30 69,по|д|б|но
15,і
39,въ
128 191,ть|жде
1554,образъ
1469,створі
639,стъіі
1155 85 121,кі|рі|лъ
35,л
15,і
1861 2252,піс|менъ
1958,дроузіі
41,же
350 128,глѧ|ть
1122 77,чесо|моу
41,же
145 128,сѫ|ть
4628 3716,словѣ|нскъі
1869,кнігъі
43,ні
402,того
66,бо
593,есть
189,бъ
4989,створілъ
43,ні
81,то
542 1280,аг|глі
43,ні
145 128,сѫ|ть
978,іжде
1429 43,кон|ні
86,ѣко
3873 289,жідовь|скъі
15,і
4880 289,рім|скъі
15,і
1173 3716,елі|нскъі
978,іжде
179,от
50 47,ко|на
145 128,сѫ|ть
15,і
78 29 183,прі|ѫ|тъі
145 31,сѫ|т
3624,бмъ
16,а
1958,дроузіі
13 276 128,м|нѧ|ть
86,ѣко
189,бъ
378,намъ
593,есть
4989,створілъ
4089,пісмена
15,і
46,не
59 219 31,вѣ|дѧ|т
57,сѧ
268,что
350 84,глѧ|ште
2982 317 220,ока|ан|ніі
15,і
86,ѣко
464 89,трі|мі
2619 130,ѫзъі|къі
593,есть
189,бъ
370 121,повелѣ|лъ
966 152 44,кні|га|мъ
404,бъіті
242,ѣкоже
39,въ
1313 1280,еу|глі
3747 128,піше|ть
15,і
103,бѣ
95 382,дъ|ска
1282 47,напіса|на
3873 289,жідовь|скъі
15,і
4880 289,рім|скъі
15,і
1173 3716,елі|нскъі
16,а
4628 3716,словѣ|нскъі
1276,нѣс
247,тоу
171 13,тѣ|м
41,же
96,нѣ
145 128,сѫ|ть
4628 3716 29,словѣ|нскъі|ѫ
1869,кнігъі
179,от
193,ба
83,къ
1083,тѣмь
268,что
793 87,гле|мь
362,ілі
268,что
20 72 87,р|че|мь
83,къ
116 162 87,та|цѣ|мь
510 4050 602,без|оумі|емь
1082,обаче
120 44,рече|мъ
179,от
42 549,ст|хь
966 195,кні|гъ
242,ѣкоже
1312 124 13,наоучі|хо|м
57,сѧ
86,ѣко
516,всѣ
51,по
216 181,рѧ|доу
425 29 128,бъіва|ѫ|ть
179,от
193,ба
16,а
46,не
482 27 90 29,іно|г|до|ѫ
3441,нѣсть
66,бо
189,бъ
4989,створілъ
3873 382,жідовь|ска
2619 97,ѫзъі|ка
443,прѣжде
43,ні
4880 382,рім|ска
43,ні
4891 61 104 382,ел|лі|нь|ска
147,нѫ
79 20 289,сі|р|скъі
1739,імже
15,і
1251 44,ада|мъ
112,гла
15,і
179,от
3917,адама
90,до
1651 127,пото|па
15,і
179,от
1651 127,пото|па
2161,дондеже
189,бъ
2507,раздѣлі
2619 130,ѫзъі|къі
78,прі
42 134 51 1620 220,ст|ль|по|творе|ніі
242,ѣкоже
3747 128,піше|ть
174 133 71 69 13,раз|мѣ|ше|но|м
41,же
113 2263 87,бъі|вше|мь
2619 313,ѫзъі|комъ
15,і
242,ѣкоже
57,сѧ
2619 173,ѫзъі|ці
174 133 79 355,раз|мѣ|сі|шѫ
244,тако
15,і
9 53 70,н|ра|ві
15,і
1553 10,объіча|е
15,і
4311,оуставі
15,і
303 43,зако|ні
15,і
4652 115,хъітро|сті
47,на
2619 130,ѫзъі|къі
10 222 36 171 69 13,е|гі|п|тѣ|но|м
41,же
199 137 4232 82 161,зе|ме|лмѣ|ре|ніе
16,а
211 20 953,пе|р|сомъ
15,і
298 35 63 1018,ха|л|де|омъ
15,і
16 79 82 1018,а|сі|ре|омъ
2785 90 2101 161,звѣз|до|чьте|ніе
927 1 101 161,вль|ш|ве|ніе
4874 4618,враче|ваніе
185 630 2528,ча|рова|ніа
15,і
516,всѣ
4652 169,хъітро|сть
269 185,чл|ча
965 52 13,жідо|во|м
41,же
228 29,стъі|ѫ
1869,кнігъі
60,вь
43 8 41,ні|х|же
593,есть
1928,пісано
86,ѣко
189,бъ
1927,нбо
1469,створі
15,і
1290,землѧ
15,і
516,всѣ
407,ѣже
47,на
753,неі
15,і
2100,члка
15,і
516,всѣ
51,по
216 181,рѧ|доу
242,ѣкоже
3747 128,піше|ть
1173 760,елі|номъ
254 1102 1155 23,гра|маті|кі|ѧ
85 81 85 1155 23,рі|то|рі|кі|ѧ
1017 690 29,філосо|фі|ѫ
147,нѫ
443,прѣжде
275,сего
4891 4890,ел|ліні
46,не
311 158,імѣ|хѫ
607,своімъ
2619 1277,ѫзъі|комь
1861 3226,піс|мен
147,нѫ
19 624 2621 89,ф|іні|чьскъі|мі
1861 137 108,піс|ме|нъі
1861 177,піс|ахѫ
132 29,сво|ѫ
79,сі
2689,рѣчь
15,і
244,тако
103 355,бѣ|шѫ
891,многа
1596,лѣта
127 1363 126,па|намі|дь
41,же
4208,послѣжде
746,прішедъ
47 1750,на|ченъ
179,от
1333 19 40,ал|ф|ъі
15,і
70 183,ві|тъі
4 15,s|і
1861 2252,піс|менъ
1454,тъкмо
4891 61 760,ел|лі|номъ
917,обрѣте
3107,прѣложі
41,же
114,імъ
97 126 44,ка|дь|мъ
89 61 495,мі|лі|сіі
4089,пісмена
27,г
171 13,тѣ|м
41,же
891,многа
1596,лѣта
3 15,ѳ|і
1861 137 108,піс|ме|нъі
555 177,піса|ахѫ
15,і
3521,потомъ
671 43 95,сімо|ні|дъ
1234,обрѣтъ
1706,пріложі
3129,двѣ
1861 3574,піс|мені
10 170 298 785,е|пі|ха|ріі
41,же
2787 398,сказа|тель
27,г
4089,пісмена
917,обрѣте
15,і
2311,събра
57,сѧ
2786,іхь
12,к
33,д
51,по
1427 8,мнозѣ|х
41,же
94 171 549,лѣ|тѣ|хь
73 493 54,ді|оні|съ
254 1102 83,гра|маті|къ
4,s
1171 112 2604 549,дво|гла|снъі|хь
917,обрѣте
4492,потом
41,же
2784,дроугъіі
10,е
15,і
2784,дроугъіі
27,г
2185 3574 116 16,чіс|мені|та|а
15,і
244,тако
765,мнозі
706 89,многъі|мі
94 183,лѣ|тъі
540 64,ед|ва
2311 355,събра|шѫ
35,л
15,і
1861 2252,піс|менъ
4492,потом
41,же
2215,многомъ
94 774,лѣ|томъ
1847 17 1399,мінѫ|в|шемъ
308 286,бжі|емъ
370 1888,повелѣ|ніемь
917,обрѣте
57,сѧ
11,о
2255,мѫжъ
182,іже
3107 355,прѣложі|шѫ
179,от
3122 3327,жідовъ|скаа
47,на
1327 153 1345,гръ|чь|скъіі
2619 83,ѫзъі|къ
16,а
4628 3716 29,словѣ|нскъі|ѫ
1869,кнігъі
358,едінъ
639,стъіі
4049 68,костанті|нъ
962 1712,наріцае|мъіі
1155 85 121,кі|рі|лъ
15,і
4089,пісмена
1469,створі
15,і
1869,кнігъі
3107,прѣложі
39,въ
1801 549,малѣ|хь
94 171 549,лѣ|тѣ|хь
16,а
493,оні
765,мнозі
706,многъі
94 183,лѣ|тъі
18,з
2786,іхь
4089,пісмена
3976,оустроі
16,а
11,о
109 1292 161,прѣ|ложе|ніе
171 13,тѣ|м
41,же
4628 9 3327,словѣ|н|скаа
4089,пісмена
369 1050,стѣ|іші
145 31,сѫ|т
15,і
153 42 861 139,чь|ст|нѣі|ша
169,сть
66,бо
2255,мѫжъ
4989,створілъ
32,ѣ
359,ес
16,а
1327 153 3327,гръ|чь|скаа
4891 4890,ел|ліні
2721 43,пога|ні
163,аште
61,лі
292,кто
120 128,рече|ть
86,ѣко
1276,нѣс
3976 121,оустроі|лъ
800,добрѣ
1057,понеже
57,сѧ
1676 32 29 128,постра|ѣ|ѫ|ть
15,і
721,еште
179 1000,от|вѣтъ
120 87,рече|мь
3920,сімь
15,і
1327 2621,гръ|чьскъі
830,такожде
891 1471,многа|жді
145 128,сѫ|ть
1676 32 61,постра|ѣ|лі
16 1155 35 56,а|кі|л|ла
15,і
4615 105 549,сім|ма|хь
15,і
3521,потомъ
624,іні
765,мнозі
3757,оудобѣе
66,бо
593,есть
4208,послѣжде
51 991,по|творіті
627,неже
4424,пръвое
1469 58,створі|ті
163,аште
66,бо
995 106,въпросі|ші
966 300 149 23,кні|гь|чі|ѧ
1327 153 1143,гръ|чь|скъіѧ
350,глѧ
292,кто
138,въі
593,есть
4089,пісмена
4989,створілъ
362,ілі
1869,кнігъі
3107 121,прѣложі|лъ
362,ілі
60,вь
1022,кое
666,врѣмѧ
81,то
76 33 2417,рѣ|д|ціі
179,от
4054,ніхь
59 219 128,вѣ|дѧ|ть
163,аште
61,лі
995 106,въпросі|ші
4628 9 1143,словѣ|н|скъіѧ
347 97 216,боу|ка|рѧ
350,глѧ
292,кто
138,въі
4089,пісмена
4989,створілъ
593,есть
362,ілі
1869,кнігъі
3107 121,прѣложі|лъ
81,то
399,вьсі
59 219 128,вѣ|дѧ|ть
15,і
1175 2263,отвѣшта|вше
997 128,рекѫ|ть
639,стъіі
4049 68,костанті|нъ
1194 5,філософ|ъ
962 1712,наріцае|мъіі
1155 92 121,кі|ръ|лъ
38,тъ
3710,намь
4089,пісмена
1469,створі
15,і
1869,кнігъі
3107,прѣложі
15,і
137 1834 73 10,ме|ѳо|ді|е
1829,братъ
102,его
15,і
163,аште
995 106,въпросі|ші
39,въ
1022,кое
666,врѣмѧ
81,то
59 219 128,вѣ|дѧ|ть
15,і
997 128,рекѫ|ть
86,ѣко
39,въ
1705 47,врѣме|на
89 298 15 56,мі|ха|і|ла
2221,црѣ
1327 153 2861,гръ|чь|скаго
15,і
66 85 125,бо|рі|са
1040 107,кнѧ|за
30 121 152 20 2861,б|лъ|га|р|скаго
15,і
53 115 175,ра|сті|ца
1040 107,кнѧ|за
67 20 382,мо|р|ска
15,і
50 233 94,ко|це|лѣ
1040 107,кнѧ|за
187 65 9 382,бла|те|н|ска
39,въ
1596,лѣта
41,же
179,от
54 4217 2528,съ|зда|ніа
3708,въсего
704,міра
21 4,҂|s
31,т
26,ѯ
27,г
145 128,сѫ|ть
41,же
15,і
624,іні
179 59 58,от|вѣ|ті
600,ѧже
15,і
15 9 63,і|н|де
120 44,рече|мъ
16,а
43 96,ні|нѣ
481,нѣстъ
666,врѣмѧ
116 83,та|къ
2225,разоумъ
2781 10,браті|е
189,бъ
593,есть
1384,далъ
4628 760,словѣ|номъ
862,емоуже
841,слава
15,і
1075,чьсть
15,і
2931,дръжава
15,і
2930 161,покланѣ|ніе
43 96,ні|нѣ
15,і
1043,прісно
15,і
39,въ
156 468 46 7 387,бе|ско|не|ч|нъіѧ
1007,вѣкъі
573,амін
67 35,мо|л
246,егда
2661,хотѧште
3004,віноградъ
125 1341,са|діті
183,тъі
243,есі
1707,хе
3004,віноградъ
1581 329,істінъ|нъіі
15,і
638,оць
386,твоі
4046,дѣлатель
593,есть
183,тъі
504,своѧ
16 36 344,а|п|лъі
88 232 10,ло|зі|е
47 1784 121,на|рек|лъ
243,есі
183,тъі
15 94,і|лѣ
74,отъ
10 1154 36 116,е|гю|п|та
109 1210,прѣ|несе
15,і
1470,ізгъна
2602,ѧзъікъі
15,і
4265,насаді
23,ѧ
830,такожде
15,і
377,нъінѣ
4868,прізьрі
47,на
3004,віноградъ
54,съ
15,і
4265,насаді
15,і
15,і
37 1802 43,оу|коре|ні
15,і
15,і
37 2527,оу|глѫбі
2799 169,мл|сть
829,твоѭ
47,на
104,нь
11 254 73,о|гра|ді
15,і
11 967 49 87,о|стро|го|мь
3870 213,въхо|дъі
15,і
2860 213,ісхо|дъі
102,его
959,ізбаві
74,отъ
2806 152,снѣ|га
15,і
74,отъ
2408 107,мра|за
15,і
74,отъ
698,града
907 105,носі|ма
347 82 2,боу|ре|ѭ
17 1,в|ш
86,ѣко
934 138,мілості|въі
7 1556 156 282,ч|клю|бе|ць
189,бъ
243,есі
15,і
281,тебѣ
67 35,мо|л
47,на
527 18 95 89,гро|з|дъ|мі
2309,віна
47,на
202 161,іма|ніе
657,бже
1238,спе
1289,нашъ
4866 15,ізволе|і
4610,нарешті
57,сѧ
845 254 403,віно|гра|домъ
431 1297 172,едіно|чѧда|аго
560,сна
587,твоего
15,і
193,ба
152,га
912,нашего
98,іс
298,ха
15,і
1021,плодъ
156 1028 4200,бе|съмръ|тенъ
55 630 39,да|рова|въ
378,намъ
1045,імь
183,тъі
511 90,пло|до
131,сь
70 68 108,ві|нъ|нъі
873 1860,бл|гві
67 35 851 89,мо|л|тва|мі
2566,стъіѧ
30 20 440,б|р|цѧ
15,і
1852,всѣхъ
3570,стъіхъ
742,твоіхъ
2550 762 1388,оуго|ждь|шііхъ
281,тебѣ
74,отъ
1303,вѣка
17 1,в|ш
4865,благодѣтіѭ
15,і
84 826 116 89,ште|дро|та|мі
431 1297 172,едіно|чѧда|аго
560,сна
67 35,мо|л
776 128 6,начѧ|ть|ю
70 210,ві|ноу
130 122 314,къі|сѣ|лоу
222,гі
98,іс
1707,хе
657,бже
1289,нашъ
109 1292 15,прѣ|ложе|і
1513,водѫ
39,въ
845,віно
39,въ
3690 2414 1301 62,кана|галілѣ|іскъі|хъ
235 993,бра|цѣхъ
15,і
1090,славѫ
554,своѭ
16 927,а|вль
809,оученікомъ
607,своімъ
183,тъі
15,і
377,нъінѣ
3569,посѣті
74,отъ
653,стааго
2962 129,жілі|шта
435,своего
15,і
30 1860,б|гві
845,віно
75,се
15,і
212,сътворі
10,е
52,во
2780,всѣко
293,благо
53 272 82 161,ра|ство|ре|ніе
170 1265,пі|ѭштіімъ
55,да
510,без
2780 23,всѣко|ѧ
3100 108,непріѣзні|нъі
91 171 61,дѣ|тѣ|лі
170 310,пі|ѭште
10,е
3869 44,славі|мъ
229,тѧ
55 1557,да|телѣ
17 903,в|семоу
291 159,доб|роу
3436 71 2791,пріно|ше|нью
539,оца
15,і
560,сна
15,і
22,с
67 35,мо|л
187 27 101 161,бла|г|ве|ніе
643,домоу
15,і
467 77,хра|моу
657,бже
559 2740,сп|телю
1289,нашъ
54 1856 117 15,съ|подоб|ле|і
714,подъ
577 39,кро|въ
4914 1707 929,закь|хе|овъ
2039,вьніті
4464,спеніе
119,емоу
15,і
17 903,в|семоу
2735 70,домо|ві
102,его
404,бъіті
51,по
1249,твоемоу
109 149 4604,прѣ|чі|стоумоу
15,і
156 1028 38 1930,бе|съмръ|тъ|ноумоу
112 427,гла|соу
182,іже
74,отъ
10 59 61 80,е|вѣ|лі|стъ
1347 117 861,все|ле|нѣі
39,въ
731,істінѫ
960,проповѣда
57,сѧ
183,тъі
15,і
377,нъінѣ
701 1715,хотѧ|шѧѧ
802,сьде
644,жіті
1363,намі
15,і
3673,сімі
2925 3455,съмѣре|нъімі
15,і
1615 3455,грѣшъ|нъімі
1703,молітвъі
3323 1715,пріносѧ|шѧѧ
873 1860,бл|гві
15,і
1570,прославі
1142,бес
4453,пакості
15,і
327 191 236,врѣ|жде|ніѣ
3002,всего
2859,жітіѣ
39,въ
467 133,хра|мѣ
856,семь
16 491 23,а|влѣ|ѧ
114,імъ
386 89,твоі|мі
1344 89,благъі|мі
1492 89,даръ|мі
1987 3455,земъ|нъімі
15,і
1030 54 3455,неб|съ|нъімі
17 1,в|ш
67 35,мо|л
47 33,на|д
516 162 87,всѣ|цѣ|мь
118 1828,ста|домь
3355 50,вл|ко
222,гі
657,бже
1289,нашъ
1347 1574 2740,все|дръжі|телю
1581 108,істінъ|нъі
4041 72,агнь|че
143 521 3586,въз|ем|лѧі
1627,грѣхъі
3002,всего
704,міра
46,не
109 2258,прѣ|зьрі
33 279,д|шъ
1311 304,молѧ|шть
57,сѧ
281,тебѣ
7 12 660 72,ч|к|люб|че
83,къ
281,тебѣ
2354 152 286,прібѣ|га|емъ
15,і
281,тебѣ
57,сѧ
295 44,молі|мъ
4866 15,ізволе|і
949 401,вѣчь|нааго
435,своего
2600,іѣкова
15,і
37 414 206,оу|мъно|жь
102,его
118 55,ста|да
15,і
959 39,ізбаві|въ
15,і
74,отъ
1594,рѫкъі
296 16 52 138,іса|а|во|въі
15,і
74,отъ
56 64 16 3435,ла|ва|а|новъі
15,і
377,нъінѣ
2055,ізволі
15,і
873 1860,бл|гві
2555,стадо
75,се
15,і
37 414 111,оу|мъно|жі
10,е
47,на
183 57 285,тъі|сѧ|штѧ
15,і
47,на
38 184,тъ|мъі
15,і
959,ізбаві
108,нъі
15,і
75,се
74,отъ
47 2778 32,на|сіль|ѣ
4916 2673 301,інопле|мень|нікъ
15,і
74,отъ
3002,всего
2881,часа
1028 38 401,съмръ|тъ|нааго
54 4501,съ|блюді
10,е
228 89,стъі|мі
16 32 344,а|ѣ|лъі
923,своімі
15,і
2777,съподобі
1778 221 703 49,сътѧ|жа|въша|го
10,е
46 1493 126 61 1535,не|заві|дь|лі|вомъ
11 1277,о|комь
3190 388 58,насла|жда|ті
57,сѧ
74,отъ
426,него
1364,хвалѫ
281,тебѣ
78 2779,прі|носіті
17 1,в|ш
4865,благодѣтіѭ
15,і
84 826 116 89,ште|дро|та|мі
431 1297 172,едіно|чѧда|аго
67 35,мо|л
94 726 84,лѣ|жѫ|ште
47,на
342,ложі
722 73,оті|ді
1548 69,сото|но
74,отъ
616,сіхъ
942 82 15,двь|ре|і
15,і
74,отъ
616,сіхъ
1638 92,четъі|ръ
29 49 121,ѫ|го|лъ
3098,съде
281,тебѣ
481,нѣстъ
1411,мѣста
43,ні
3677 42 96,прічѧ|ст|нѣ
802,сьде
700,петръ
802,сьде
127 3097,па|велъ
802,сьде
160 10,сто|е
10 59 3011,е|вѣ|ліе
802,сьде
231,азъ
2930 39,покланѣ|въ
57,сѧ
117 150,ле|шті
1614,хоштѫ
39,въ
385,імѧ
539,оца
15,і
653,стааго
1830,дха
377,нъінѣ
67 35,мо|л
30,б
546 191,томоу|жде
39,въ
385,імѧ
152,га
912,нашего
98,іс
298,ха
330 61,посъ|лі
39,въ
142,мѧ
639,стъіі
386,твоі
647,дхъ
15,і
2574,въложі
1034,оумъ
39,въ
4921,срце
278,мое
653,стааго
587,твоего
1830,дха
3598 129,хранѧ|шта
772,дшѫ
674,моѭ
15,і
699,тѣло
15,і
2186,всѧ
37 213,оу|дъі
4605,тѣлесі
469,моего
15,і
17 131,в|сь
787,жівотъ
54 118 64,съ|ста|ва
469,моего
74,отъ
3002,всего
663 3217,зъло|дѣѣ
15,і
74,отъ
2780 23,всѣко|ѧ
4199,сѣті
3100 108,непріѣзні|нъі
15,і
74,отъ
1852,всѣхъ
4139 68,съблаз|нъ
265 2946 905,грѣ|ховъ|нъіхъ
15,і
1312,наоучі
142,мѧ
281,тебѣ
4433,хвалъі
39 3467 58,въ|съіла|ті
1603,оцоу
15,і
2003,сноу
15,і
4604,стоумоу
4336,дхоу
15,і
4492,потом
1101 3564,вьлѣ|зѣте
60,вь
1524 60,црк|вь
15,і
879 31,паде|т
4861,ніць
47,на
611,земі
3241,хотѧі
4603,ісповѣдаті
57,сѧ
15,і
793 31,гле|т
4833,іереі
1089,надъ
595,німь
1231,молітвѫ
1275,сіѭ
222,гі
657,бже
1347 3143,все|могъі
281,тебѣ
1118,бѫдѫ
231,азъ
780 1168,ісповѣ|денъ
1852,всѣхъ
1055,моіхъ
1569,грѣхъ
15,і
469,моего
61 298,лі|ха
2901 236,сътворе|ніѣ
275,сего
234,еже
3322,коліжъдо
144 1924,із|глахъ
15,і
3906,ліхо
2857,сътворіхъ
15,і
3906,ліхо
2326 62,мъіслі|хъ
27 3697,г|ломь
61,лі
1128 87,дѣло|мь
61,лі
992 117 1888,помъіш|ле|ніемь
3002,всего
234,еже
231,азъ
51 87 877,по|мь|нѭ
1114,любо
46,не
51 87 877,по|мь|нѭ
407,ѣже
231,азъ
4383,съгрѣшіхъ
1114,любо
46,не
54 1874,съ|вѣдъі
147 4382,нѫ|ждеѭ
1114,любо
46 147 4382,не|нѫ|ждеѭ
2917,съпѧ
61,лі
60 219,вь|дѧ
3906,ліхо
1565 3065,клѧ|твъі
15,і
121 352,лъ|жѧ
15,і
39,въ
992 117 104 15,помъіш|ле|нь|і
4650 96,неправедь|нѣ
2854 106,поусто|ші
15,і
3643 73,блѧ|ді
242,ѣкоже
231,азъ
3322,коліжъдо
2857,сътворіхъ
15,і
516,всѣ
144,із
61 298,лі|ха
60,вь
32 661 15,ѣ|день|і
15,і
60,вь
170 128 15,пі|ть|і
15,і
39,въ
4650 1859,неправедь|нѣмь
628 104 15,съпа|нь|і
2469,молѭ
229,тѧ
222,гі
657,бже
250,моі
55,да
183,тъі
89,мі
4038 121,рачі|лъ
787,жівотъ
15,і
1159,мілость
51 645,по|даті
55,да
15,і
231,азъ
46,не
3206 13 1486,посра|м|ленъ
319,прѣдъ
2525,очіма
93 202,тво|іма
1118,бѫдѫ
15,і
55,да
231,азъ
721,еште
47,на
856,семь
4037,свѣтѣ
1055,моіхъ
1569,грѣхъ
446 2,пока|ѭ
57,сѧ
15,і
2942,достоіно
3536,покааніе
1673,імѣті
821,могѫ
242,ѣкоже
1013,твоѧ
4601 3462,штед|ротъі
331,сѫтъ
1347 3355 50,все|вл|ко
222,гі
2923 233,троі|це
657,бже
1347 3143,все|могъі
869,бѫді
89,мі
4434,помоштьнікъ
15,і
869,бѫді
89,мі
1315 138,пода|въі
1337,сілѫ
15,і
3877,мѫдрость
15,і
4599,правьденъ
107 184 810,за|мъі|слъ
15,і
291 176,доб|рѫ
2754,волѭ
54,съ
1575 1204,праведъ|ноѭ
3760,вѣроѭ
47,на
829,твоѭ
261 470 166,слоу|жъ|бѫ
222,гі
183,тъі
358,едінъ
47,на
54,съ
818,свѣтъ
338,пріде
1615 301,грѣшъ|нікъ
2948,ізбавітъ
869,бѫді
142,мѧ
559 264,сп|съі
959,ізбаві
142,мѧ
222,гі
657,бже
3144,сне
222,гі
242,ѣкоже
183,тъі
1016,хоштеші
242,ѣкоже
58,ті
1114,любо
212,сътворі
54,съ
1379,мноѭ
1145 87,рабо|мь
2657,твоімь
934 138,мілості|въі
444,еі
657,бже
4038,рачі
89,мі
3433,помошті
